budget,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,release_year,return
17000000,28313,en,7.698526,1995-03-17,7603766.0,106,Released,Losing Isaiah,6.4,28.0,1995,0.45
0,11318,en,4.81307,1994-12-28,0.0,107,Released,The Madness of King George,6.7,67.0,1994,0
45000000,3036,en,14.287753,1994-11-04,112006296.0,123,Released,Mary Shelley's Frankenstein,6.1,272.0,1994,2.49
0,40490,en,2.558118,1995-03-03,0.0,96,Released,Man of the House,5.1,40.0,1995,0
15000000,24070,en,2.899608,1994-12-21,0.0,97,Released,Mixed Nuts,5.2,37.0,1994,0
0,8986,en,3.770115,1994-08-31,18137661.0,108,Released,Milk Money,5.6,49.0,1994,0
0,10510,en,5.831622,1994-11-18,46264384.0,114,Released,Miracle on 34th Street,6.4,199.0,1994,0
6,17402,en,1.137266,1995-01-27,5.0,95,Released,Miami Rhapsody,5.6,7.0,1995,0.83
5500000,38722,en,3.121288,1995-05-03,0.0,128,Released,My Family,7.0,11.0,1995,0
0,8438,en,9.518564,1995-01-20,17381942.0,122,Released,Murder in the First,6.9,140.0,1995,0
0,11593,en,2.891269,1994-12-23,0.0,110,Released,Nobody's Fool,7.0,56.0,1994,0
31000000,1945,en,5.930957,1994-12-23,106683817.0,112,Released,Nell,6.1,128.0,1994,3.44
0,39310,en,0.629955,1995-04-19,0.0,98,Released,New Jersey Drive,6.9,7.0,1995,0
0,109560,en,0.004537,1993-08-14,0.0,93,Released,New York Cop,0.0,0.0,1993,0
4800000,56428,en,0.426952,1994-04-22,0.0,89,Released,Beyond Bedlam,4.0,4.0,1994,0
0,63105,en,1.466491,1995-09-26,0.0,83,Released,Nemesis 2 - Nebula,4.6,10.0,1995,0
0,131957,en,0.769522,1995-03-03,0.0,100,Released,Nina Takes a Lover,7.4,4.0,1995,0
34000000,241,en,11.226856,1994-08-25,50282766.0,119,Released,Natural Born Killers,6.9,927.0,1994,1.48
0,9058,en,4.936761,1994-09-17,0.0,115,Released,Only You,6.4,92.0,1994,0
0,527,en,4.025276,1994-09-02,2201126.0,99,Released,Once Were Warriors,7.6,106.0,1994,0
0,18220,en,6.448039,1996-01-16,0.0,106,Released,Poison Ivy II: Lily,4.6,32.0,1996,0
50000000,6950,en,13.676444,1995-03-10,189859560.0,127,Released,Outbreak,6.4,522.0,1995,3.8
16000000,101,fr,20.477329,1994-09-14,45284974.0,110,Released,Leon: The Professional,8.2,4293.0,1994,2.83
11000000,63020,en,1.433544,1995-05-12,2832826.0,113,Released,The Perez Family,6.6,9.0,1995,0.26
0,2307,en,0.463307,1995-04-28,0.0,94,Released,A Pyromaniac's Love Story,7.0,2.0,1995,0
8000000,680,en,140.950236,1994-09-10,213928762.0,154,Released,Pulp Fiction,8.3,8670.0,1994,26.74
0,41478,en,7.160149,1995-11-10,6834525.0,124,Released,Panther,6.4,6.0,1995,0
400000,25296,zh,1.638622,1992-02-01,152322.0,105,Released,Pushing Hands,6.1,9.0,1992,0.38
0,40156,en,1.881932,1994-01-01,4176932.0,98,Released,Priest,6.4,32.0,1994,0
0,11450,en,7.772505,1994-09-16,0.0,133,Released,Quiz Show,7.1,262.0,1994,0
0,30304,en,1.296912,1995-05-05,0.0,94,Released,Picture Bride,7.4,5.0,1995,0
0,10452,fr,4.405405,1994-05-13,0.0,162,Released,Queen Margot,7.0,67.0,1994,0
32000000,12106,en,7.54701,1995-02-09,18552460.0,107,Released,The Quick and the Dead,6.2,431.0,1995,0.58
22000000,161495,sv,3.395867,1995-03-01,12400000.0,108,Released,Roommates,6.4,7.0,1995,0.56
15000000,3586,en,6.259433,1994-12-23,11300653.0,133,Released,Prêt-à-Porter,5.3,33.0,1994,0.75
0,110,fr,7.832755,1994-05-27,0.0,99,Released,Three Colors: Red,7.8,246.0,1994,0
0,108,fr,8.843517,1993-01-10,0.0,98,Released,Three Colors: Blue,7.7,311.0,1993,0
0,109,fr,6.5898,1994-01-26,0.0,91,Released,Three Colors: White,7.3,218.0,1994,0
0,159185,zh,0.078257,1994-10-14,0.0,111,Released,"Red Firecracker, Green Firecracker",7.0,2.0,1994,0
0,36357,en,1.155255,1995-01-01,0.0,85,Released,Rent-a-Kid,5.1,15.0,1995,0
0,92769,en,0.499601,1995-10-03,0.0,90,Released,Relative Fear,4.7,3.0,1995,0
0,28033,en,1.390885,1995-04-12,0.0,95,Released,Stuart Saves His Family,5.0,6.0,1995,0
35000000,22586,en,8.910462,1994-11-18,9771658.0,89,Released,The Swan Princess,6.5,251.0,1994,0.28
0,14334,en,1.750481,1994-01-01,0.0,97,Released,The Secret of Roan Inish,6.1,15.0,1994,0
45000000,2636,en,10.388183,1994-10-07,170362582.0,110,Released,The Specialist,5.5,317.0,1994,3.79
55000000,2164,en,13.328924,1994-10-27,196567262.0,121,Released,Stargate,6.8,942.0,1994,3.57
22000000,11395,en,9.665424,1994-11-10,189833357.0,97,Released,The Santa Clause,6.3,501.0,1994,8.63
25000000,278,en,51.645403,1994-09-23,28341469.0,142,Released,The Shawshank Redemption,8.5,8358.0,1994,1.13
0,9905,en,8.223026,1994-12-22,0.0,92,Released,Shallow Grave,7.0,247.0,1994,0
0,87078,en,1.298224,1993-09-14,102780.0,96,Released,Suture,6.0,7.0,1993,0
0,12527,es,1.777197,1993-01-01,0.0,108,Released,Strawberry and Chocolate,7.1,16.0,1993,0
0,20306,en,5.869261,1994-09-10,0.0,101,Released,Swimming with Sharks,6.7,104.0,1994,0
32,36614,en,1.407427,1994-07-12,0.0,100,Released,The Sum of Us,6.0,21.0,1994,0
0,27993,en,5.05806,1995-09-08,0.0,91,Released,Senior Trip,5.7,23.0,1995,0
0,31439,zh,5.260627,1994-06-30,0.0,125,Released,To Live,7.7,62.0,1994,0
25000000,9067,en,7.602087,1995-03-31,4064495.0,98,Released,Tank Girl,5.5,140.0,1995,0.16
0,9059,en,9.455342,1995-01-13,0.0,92,Released,Tales from the Crypt: Demon Knight,6.7,96.0,1995,0
38000000,193,en,8.105708,1994-11-17,120000000.0,118,Released,Star Trek: Generations,6.4,461.0,1994,3.16
6000000,25066,en,2.86007,1995-05-24,12000000.0,98,Released,Tales from the Hood,5.4,33.0,1995,2
0,46797,en,0.704204,1994-04-15,0.0,115,Released,Tom & Viv,5.8,8.0,1994,0
0,12122,en,6.529879,1995-04-28,0.0,99,Released,Village of the Damned,5.6,165.0,1995,0
0,11381,en,11.971318,1995-03-31,32648673.0,97,Released,Tommy Boy,6.8,321.0,1995,0
0,32636,en,7.039846,1994-09-13,0.0,119,Released,Vanya on 42nd Street,6.1,15.0,1994,0
6500000,36141,en,2.059771,1995-04-28,0.0,99,Released,The Underneath,5.6,15.0,1995,0
0,95963,en,0.620873,1995-02-24,0.0,88,Released,The Walking Dead,6.6,4.0,1995,0
11000000,1587,en,10.3919,1993-12-17,10032765.0,118,Released,What's Eating Gilbert Grape,7.5,943.0,1993,0.91
30000000,9271,en,5.188399,1995-08-04,24048000.0,106,Released,Virtuosity,5.4,163.0,1995,0.8
17000000,2064,en,15.783615,1995-04-21,182057016.0,103,Released,While You Were Sleeping,6.5,340.0,1995,10.71
0,19855,en,3.908596,1994-11-04,0.0,126,Released,The War,6.3,39.0,1994,0
0,60855,en,0.372239,1994-09-07,759393.0,87,Released,Double Happiness,5.5,2.0,1994,0
3000000,236,en,5.254847,1994-09-29,15119639.0,106,Released,Muriel's Wedding,6.9,104.0,1994,5.04
0,48287,en,2.15805,1995-08-18,0.0,94,Released,The Baby-Sitters Club,5.3,23.0,1995,0
15000000,3049,en,11.247957,1994-02-04,107217396.0,86,Released,Ace Ventura: Pet Detective,6.4,1684.0,1994,7.15
0,2759,en,8.328596,1994-05-31,11220670.0,104,Released,"The Adventures of Priscilla, Queen of the Desert",7.2,174.0,1994,0
0,12635,en,2.487951,1994-04-01,0.0,100,Released,Backbeat,6.2,37.0,1994,0
5000000,10497,en,11.298195,1992-09-02,1862805.0,139,Released,Bitter Moon,7.0,115.0,1992,0.37
0,11382,en,5.72288,1994-10-14,0.0,98,Released,Bullets Over Broadway,7.0,130.0,1994,0
62000000,9331,en,7.513245,1994-08-03,215887717.0,141,Released,Clear and Present Danger,6.4,390.0,1994,3.48
45000000,10731,en,15.263829,1994-07-20,117615211.0,119,Released,The Client,6.4,287.0,1994,2.61
0,10464,en,6.924689,1994-08-12,0.0,115,Released,"Corrina, Corrina",6.4,83.0,1994,0
0,34152,en,2.533022,1994-05-13,0.0,115,Released,Crooklyn,6.7,31.0,1994,0
15000000,9495,en,15.799336,1994-05-11,94000000.0,102,Released,The Crow,7.3,980.0,1994,6.27
0,29973,en,2.583363,1994-12-02,1007583.0,128,Released,Cobb,6.1,29.0,1994,0
46000000,888,en,15.019586,1994-05-26,341631208.0,91,Released,The Flintstones,5.0,559.0,1994,7.43
55000000,13,en,48.307194,1994-07-06,677945399.0,142,Released,Forrest Gump,8.2,8147.0,1994,12.33
6000000,712,en,8.990345,1994-03-09,254700832.0,117,Released,Four Weddings and a Funeral,6.6,654.0,1994,42.45
0,16295,en,7.817811,1995-01-11,38290723.0,127,Released,Higher Learning,6.4,49.0,1995,0
0,48992,en,0.289295,1994-10-14,1777020.0,104,Released,I Like It Like That,6.3,4.0,1994,0
45000000,10879,en,3.570874,1994-06-29,61947267.0,123,Released,I Love Trouble,5.3,41.0,1994,1.38
0,10660,en,11.272073,1994-07-29,0.0,101,Released,It Could Happen to You,6.1,154.0,1994,0
0,10714,en,10.714235,1994-12-23,0.0,111,Released,The Jungle Book,5.9,107.0,1994,0
0,41647,en,0.568884,1993-09-11,449707.0,180,Released,"The Wonderful, Horrible Life of Leni Riefenstahl",7.3,5.0,1993,0
45000000,8587,en,21.605761,1994-06-23,788241776.0,89,Released,The Lion King,8.0,5520.0,1994,17.52
35000000,1689,en,5.681522,1993-12-01,4858139.0,140,Released,Little Buddha,6.0,76.0,1993,0.14
14000000,11596,en,9.860522,1994-10-13,18090181.0,112,Released,New Nightmare,6.4,297.0,1994,1.29
23000000,854,en,14.13488,1994-07-29,351583407.0,101,Released,The Mask,6.6,2550.0,1994,15.29
0,9359,en,15.050326,1994-05-20,0.0,127,Released,Maverick,6.6,490.0,1994,0
0,23333,en,4.739054,1994-09-07,0.0,125,Released,Mrs. Parker and the Vicious Circle,6.3,20.0,1994,0
30000000,36593,en,10.587232,1994-03-18,51132598.0,83,Released,The Naked Gun 33⅓: The Final Insult,6.4,535.0,1994,1.7
6000000,12280,en,4.006063,1994-03-18,0.0,112,Released,The Paper,6.1,40.0,1994,0
11500000,2788,en,6.514592,1994-02-18,20079850.0,99,Released,Reality Bites,6.5,180.0,1994,1.75
8000000,10427,en,5.137903,1993-07-08,2000000.0,98,Released,Red Rock West,6.4,71.0,1993,0.25
40000000,11011,en,6.595255,1994-12-19,0.0,95,Released,Ri¢hie Ri¢h,5.4,426.0,1994,0
0,49803,en,4.931565,1994-12-01,0.0,98,Released,Safe Passage,4.9,7.0,1994,0
45000000,8987,en,10.511241,1994-09-30,0.0,111,Released,The River Wild,6.1,214.0,1994,0
30000000,1637,en,10.859292,1994-06-09,350448145.0,116,Released,Speed,6.8,1814.0,1994,11.68
0,15128,en,2.334226,1994-12-16,0.0,99,Released,Speechless,5.5,24.0,1994,0
27000000,8831,en,8.907074,1994-09-15,101646581.0,99,Released,Timecop,5.5,288.0,1994,3.76
115000000,36955,en,11.396099,1994-07-14,378882411.0,141,Released,True Lies,6.8,1138.0,1994,3.29
0,10449,en,4.322544,1994-04-29,50021959.0,126,Released,When a Man Loves a Woman,6.0,71.0,1994,0
0,10395,en,14.063845,1994-06-17,0.0,125,Released,Wolf,6.0,221.0,1994,0
63000000,12160,en,9.277147,1994-06-24,25052000.0,191,Released,Wyatt Earp,6.5,203.0,1994,0.4
0,40480,en,0.912415,1995-01-20,0.0,108,Released,Bad Company,4.9,12.0,1995,0
0,52038,en,0.406113,1994-12-22,953.0,99,Released,A Man of No Importance,6.5,2.0,1994,0
0,29444,en,2.504529,1994-09-15,0.0,96,Released,S.F.W.,6.1,22.0,1994,0
10000000,26352,en,3.021526,1994-11-23,29392418.0,100,Released,A Low Down Dirty Shame,6.0,31.0,1994,2.94
0,39953,en,0.054148,1994-09-30,0.0,91,Released,"Boys Life: Three Stories of Love, Lust, and Liberation",2.0,1.0,1994,0
0,41580,fr,0.934312,1994-01-01,0.0,110,Released,Colonel Chabert,5.9,9.0,1994,0
45000,315,en,4.220541,1965-08-06,0.0,83,Released,"Faster, Pussycat! Kill! Kill!",6.5,59.0,1965,0
7000000,22067,en,0.912909,1994-09-28,20851521.0,119,Released,Jason's Lyric,5.9,9.0,1994,2.98
0,18242,en,0.381704,1993-12-10,0.0,61,Released,The Secret Adventures of Tom Thumb,7.1,8.0,1993,0
35000000,11667,en,13.58449,1994-12-22,99423521.0,102,Released,Street Fighter,4.1,330.0,1994,2.84
0,32502,en,2.342756,1995-09-15,0.0,92,Released,Coldblooded,6.7,13.0,1995,0
0,267188,en,0.251223,1997-12-31,0.0,97,Released,Desert Winds,0.0,0.0,1997,0
0,28732,en,1.108494,1995-05-13,0.0,88,Released,Fall Time,6.3,6.0,1995,0
0,75555,en,0.268043,1995-01-20,0.0,98,Released,The Fear,3.4,7.0,1995,0
0,42981,en,0.142357,1995-10-20,0.0,89,Released,Frank and Ollie,7.5,4.0,1995,0
0,278939,en,0.405392,1995-10-24,0.0,89,Released,Girl in the Cadillac,10.0,1.0,1995,0
0,291731,en,0.014925,1995-05-03,0.0,97,Released,Homage,0.0,0.0,1995,0
0,226229,en,0.302957,1995-11-21,0.0,92,Released,Mirage,4.0,1.0,1995,0
0,203119,en,0.012456,1996-05-03,0.0,97,Released,Open Season,0.0,0.0,1996,0
0,172923,en,0.233376,1995-05-26,0.0,0,Released,Dos Crímenes,5.0,1.0,1995,0
0,316098,en,0.0368,1995-03-01,0.0,115,Released,Brother Minister: The Assassination of Malcolm X,4.0,1.0,1995,0
26000000,8011,en,6.866634,1994-11-29,36800000.0,99,Released,Highlander: The Final Dimension,4.5,110.0,1994,1.42
0,171857,en,0.100685,1995-02-24,0.0,97,Released,Federal Hill,5.0,2.0,1995,0
8000000,2654,en,8.497643,1994-12-12,8946600.0,95,Released,In the Mouth of Madness,7.1,307.0,1994,1.12
0,18069,en,1.888534,1994-02-25,0.0,105,Released,8 Seconds,7.2,22.0,1994,0
0,19092,en,4.38154,1994-03-23,0.0,96,Released,Above the Rim,6.7,40.0,1994,0
0,2758,en,17.555909,1993-11-19,48919043.0,94,Released,Addams Family Values,6.5,537.0,1993,0
0,38129,en,0.394194,1994-04-27,0.0,84,Released,Martin Lawrence: You So Crazy,4.5,4.0,1994,0
34000000,10436,en,8.013617,1993-09-17,32255440.0,139,Released,The Age of Innocence,7.0,172.0,1993,0.95
0,13595,en,7.09232,1994-08-05,0.0,92,Released,Airheads,5.8,222.0,1994,0
17080000,46094,en,1.896273,1994-01-07,21011500.0,107,Released,The Air Up There,5.1,42.0,1994,1.23
0,9409,en,12.967239,1993-07-22,0.0,105,Released,Another Stakeout,4.9,58.0,1993,0
0,11853,en,14.644772,1994-04-22,15240435.0,99,Released,Bad Girls,4.6,61.0,1994,0
3200000,16771,en,1.632711,1994-07-29,0.0,100,Released,Barcelona,6.6,20.0,1994,0
40000000,46924,en,2.783872,1994-05-06,0.0,122,Released,Being Human,5.0,15.0,1994,0
0,11041,en,5.673735,1993-10-15,0.0,93,Released,The Beverly Hillbillies,5.0,86.0,1993,0
50000000,306,en,11.787784,1994-05-24,119208989.0,104,Released,Beverly Hills Cop III,5.5,445.0,1994,2.38
0,14522,en,8.398845,1994-07-29,0.0,88,Released,Black Beauty,6.6,68.0,1994,0
0,26203,en,3.00282,1994-01-26,16668552.0,106,Released,Blink,6.3,45.0,1994,0
0,178,en,13.155071,1994-07-01,30156002.0,121,Released,Blown Away,6.0,126.0,1994,0
0,19819,en,6.131056,1994-02-18,0.0,108,Released,Blue Chips,5.7,41.0,1994,0
0,57834,en,4.993829,1994-09-16,0.0,101,Released,Blue Sky,6.1,28.0,1994,0
13000000,4722,en,6.559693,1993-06-09,428868.0,87,Released,Body Snatchers,5.8,102.0,1993,0.03
0,18215,en,4.304224,1993-06-18,1796389.0,107,Released,Boxing Helena,4.5,59.0,1993,0
22000000,1607,en,6.115628,1993-09-14,17287898.0,121,Released,A Bronx Tale,7.4,447.0,1993,0.79
0,26391,en,1.679042,1994-01-07,3662459.0,80,Released,Cabin Boy,4.9,28.0,1994,0
13000000,117553,en,1.316741,1993-09-03,2570145.0,90,Released,Calendar Girl,3.7,10.0,1993,0.2
30000000,6075,en,8.698509,1993-11-10,36516012.0,144,Released,Carlito's Way,7.7,805.0,1993,1.22
0,11310,en,8.605703,1994-06-10,0.0,116,Released,City Slickers II: The Legend of Curly's Gold,4.9,103.0,1994,0
0,18658,en,2.724621,1994-05-06,7355425.0,107,Released,Clean Slate,5.7,25.0,1994,0
70000000,9350,en,9.830853,1993-05-28,255000211.0,112,Released,Cliffhanger,6.1,600.0,1993,3.64
0,9612,en,10.722729,1993-07-23,0.0,88,Released,Coneheads,4.8,228.0,1993,0
40000000,2124,en,14.228963,1994-08-19,19726050.0,121,Released,Color of Night,5.4,117.0,1994,0.49
0,26261,en,7.042878,1994-04-15,0.0,93,Released,Cops & Robbersons,5.0,36.0,1994,0
0,19176,en,4.286279,1994-06-03,0.0,102,Released,The Cowboy Way,5.1,38.0,1994,0
0,49299,en,2.70097,1993-11-19,0.0,108,Released,Dangerous Game,5.4,9.0,1993,0
0,11566,en,13.696394,1993-05-07,63000000.0,110,Released,Dave,6.3,205.0,1993,0
6900000,9571,en,6.8652,1993-09-24,7993039.0,102,Released,Dazed and Confused,7.4,588.0,1993,1.16
57000000,9739,en,11.626116,1993-10-08,159055768.0,115,Released,Demolition Man,6.4,1018.0,1993,2.79
0,24257,en,0.408159,1994-06-03,0.0,109,Released,The Endless Summer 2,7.1,12.0,1994,0
8000000,34444,en,2.970724,1994-05-13,0.0,96,Released,Even Cowgirls Get the Blues,4.2,29.0,1994,0
0,26141,en,3.555139,1993-10-29,0.0,91,Released,Fatal Instinct,5.4,37.0,1993,0
0,10997,zh,4.875827,1993-09-16,0.0,171,Released,Farewell My Concubine,7.8,98.0,1993,0
0,50463,en,1.344876,1994-04-29,0.0,97,Released,The Favor,3.3,6.0,1994,0
0,10443,en,9.284624,1993-10-15,0.0,122,Released,Fearless,6.8,80.0,1993,0
0,20239,en,0.985441,1994-10-28,0.0,88,Released,Fear of a Black Hat,5.8,11.0,1994,0
0,16297,en,2.969003,1994-04-29,0.0,103,Released,With Honors,6.1,54.0,1994,0
0,18551,en,1.896869,1993-11-05,9488998.0,126,Released,Flesh and Bone,6.2,22.0,1993,0
0,25440,en,0.409427,1994-05-13,0.0,101,Released,Widows' Peak,4.3,3.0,1994,0
30000000,9024,en,8.468869,1993-10-01,11146270.0,94,Released,For Love or Money,5.7,77.0,1993,0.37
42000000,37233,en,9.678367,1993-06-30,270248367.0,154,Released,The Firm,6.6,513.0,1993,6.43
20000000,1634,en,5.990572,1993-07-16,153698625.0,112,Released,Free Willy,6.0,429.0,1993,7.68
0,13815,en,3.970215,1994-08-24,0.0,114,Released,Fresh,7.6,56.0,1994,0
44000000,5503,en,10.08937,1993-08-06,368875760.0,130,Released,The Fugitive,7.2,1240.0,1993,8.38
35000000,35588,en,4.653462,1993-12-10,18635620.0,115,Released,Geronimo: An American Legend,5.9,44.0,1993,0.53
0,2087,en,14.214403,1994-02-11,30.0,115,Released,The Getaway,5.4,81.0,1994,0
30000000,41579,en,2.410545,1994-06-17,0.0,109,Released,Getting Even with Dad,4.5,43.0,1994,0
0,18620,en,0.775898,1994-06-10,0.0,83,Released,Go Fish,3.9,5.0,1994,0
0,41006,en,5.22583,1994-07-14,0.0,94,Released,A Good Man in Africa,5.2,11.0,1994,0
0,4916,en,5.385108,1993-06-04,22886222.0,107,Released,Guilty as Sin,5.6,21.0,1993,0
18000000,2019,en,7.834351,1993-08-20,74189677.0,97,Released,Hard Target,6.1,237.0,1993,4.12
33000000,31642,en,4.190541,1993-12-24,0.0,140,Released,Heaven & Earth,6.4,51.0,1993,0
25000000,9255,en,13.482371,1993-05-21,133752825.0,86,Released,Hot Shots! Part Deux,6.2,463.0,1993,5.35
0,26271,en,2.138959,1995-12-08,0.0,95,Released,Live Nude Girls,4.7,12.0,1995,0
0,10612,en,5.331753,1995-05-12,0.0,99,Released,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,83.0,1995,0
25000000,2259,en,10.687795,1993-10-19,0.0,140,Released,The House of the Spirits,6.7,135.0,1993,0
0,16097,en,0.996047,1994-01-01,0.0,100,Released,House Party 3,4.6,11.0,1994,0
30000000,11934,en,7.550545,1994-03-11,0.0,111,Released,The Hudsucker Proxy,7.1,280.0,1994,0
40000000,106143,en,1.742974,1994-02-04,0.0,115,Released,I'll Do Anything,5.7,18.0,1994,0
0,12475,en,6.071466,1994-08-12,28881266.0,91,Released,In the Army Now,4.7,54.0,1994,0
40000000,9386,en,12.637158,1993-07-08,176997168.0,128,Released,In the Line of Fire,6.8,392.0,1993,4.42
13000000,7984,en,7.405895,1993-12-12,65796862.0,133,Released,In the Name of the Father,7.6,363.0,1993,5.06
0,59930,en,0.613335,1994-04-22,8880705.0,110,Released,The Inkwell,3.9,5.0,1994,0
0,15765,en,14.820883,1993-06-09,0.0,118,Released,What's Love Got to Do with It,6.9,75.0,1993,0
30000000,31643,en,4.563989,1994-03-30,0.0,112,Released,Jimmy Hollywood,4.6,17.0,1994,0
0,6,en,5.538671,1993-10-15,12136938.0,110,Released,Judgment Night,6.4,79.0,1993,0
63000000,329,en,8.863776,1993-06-11,920100000.0,127,Released,Jurassic Park,7.6,4956.0,1993,14.6
9000000,10909,en,8.4337,1993-09-01,2395231.0,117,Released,Kalifornia,6.5,209.0,1993,0.27
1500000,507,en,4.948569,1993-10-01,418961.0,96,Released,Killing Zoe,6.1,111.0,1993,0.28
0,34024,en,4.375347,1993-08-20,0.0,103,Released,King of the Hill,6.4,33.0,1993,0
0,29918,en,3.645342,1994-07-22,0.0,94,Released,Lassie,6.1,54.0,1994,0
85000000,9593,en,9.434006,1993-06-18,137298489.0,130,Released,Last Action Hero,6.1,725.0,1993,1.62
0,42580,en,6.446229,1993-06-04,0.0,91,Released,Life With Mikey,5.1,24.0,1993,0
0,22317,en,2.913584,1994-03-11,0.0,98,Released,Lightning Jack,5.7,40.0,1994,0
0,1413,en,6.516976,1993-09-09,1499795.0,101,Released,M. Butterfly,6.6,35.0,1993,0
22000000,12121,en,5.43085,1993-05-27,0.0,111,Released,Made in America,5.3,86.0,1993,0
0,2246,en,9.861672,1993-09-29,46405336.0,107,Released,Malice,5.9,105.0,1993,0
0,10502,en,5.997712,1993-08-25,24760338.0,114,Released,The Man without a Face,6.2,125.0,1993,0
13500000,10440,en,8.939404,1993-08-18,11285588.0,104,Released,Manhattan Murder Mystery,7.1,169.0,1993,0.84
3500000,9516,en,5.260924,1993-05-26,27900000.0,97,Released,Menace II Society,7.2,179.0,1993,7.97
55000000,2320,en,13.106291,1996-03-15,121969216.0,133,Released,Executive Decision,5.8,261.0,1996,2.22
0,5879,ja,8.932494,1976-05-15,0.0,105,Released,In the Realm of the Senses,6.5,112.0,1976,0
0,83718,en,0.534606,1994-09-09,0.0,91,Released,What Happened Was...,7.0,7.0,1994,0
8000000,11971,en,8.62724,1993-05-07,0.0,111,Released,Much Ado About Nothing,7.2,194.0,1993,0
0,2625,en,6.579753,1993-10-08,0.0,114,Released,Mr. Jones,5.9,35.0,1993,0
0,31911,en,13.011091,1993-10-15,0.0,98,Released,Mr. Wonderful,5.5,11.0,1993,0
25000000,788,en,11.16553,1993-11-24,441286195.0,125,Released,Mrs. Doubtfire,7.0,1638.0,1993,17.65
0,21450,en,8.665198,1993-09-14,0.0,131,Released,Naked,7.5,105.0,1993,0
12000000,11231,en,9.9697,1994-07-18,15826984.0,107,Released,The Next Karate Kid,4.8,202.0,1994,1.32
0,41588,en,0.596207,1994-09-16,0.0,112,Released,The New Age,4.8,5.0,1994,0
20000000,10447,en,9.715187,1994-04-29,15340000.0,118,Released,No Escape,6.1,86.0,1994,0.77
40000000,31586,en,15.534707,1994-07-22,0.0,87,Released,North,4.8,67.0,1994,0
4000000,9300,en,3.800785,1992-09-01,0.0,93,Released,Orlando,6.7,53.0,1992,0
30000000,9559,en,8.040589,1993-11-24,135130999.0,138,Released,A Perfect World,7.2,376.0,1993,4.5
26000000,9800,en,13.373006,1993-12-22,206678440.0,125,Released,Philadelphia,7.6,1019.0,1993,7.95
7000000,713,en,7.436758,1993-05-19,116700000.0,121,Released,The Piano,7.1,290.0,1993,16.67
14000000,8291,en,6.972599,1993-07-23,27515786.0,109,Released,Poetic Justice,6.9,47.0,1993,1.97
0,18133,en,3.199976,1993-09-24,23042200.0,112,Released,The Program,6.0,28.0,1993,0
0,25557,en,7.272296,1994-10-21,8638072.0,109,Released,The Puppet Masters,5.6,41.0,1994,0
0,22588,en,8.506727,1994-10-21,0.0,108,Released,Radioland Murders,5.8,12.0,1994,0
11000000,10872,en,5.868677,1994-03-09,11439193.0,97,Released,The Ref,6.7,99.0,1994,1.04
11500000,1245,en,12.222576,1993-11-05,23237911.0,134,Released,The Remains of the Day,7.5,213.0,1993,2.02
40000000,11858,en,4.985157,1994-06-03,24332324.0,128,Released,Renaissance Man,5.9,83.0,1994,0.61
0,7007,en,6.279082,1993-07-30,107198790.0,125,Released,Rising Sun,5.8,188.0,1993,0
